~external_id,~label,~path,~date
CB49B5B3-4CD1-4880-B610-9D1F3C0B2066,Recording 141,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221006 224030-CB49B5B3.m4a,686814030.239716
BBB887BE-9A30-4152-B464-C901ADFE6A29,Recording 142,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 000629-BBB887BE.m4a,686819189.010707
9D6DC2FA-4EB9-4821-86E5-7223022F7199,Dad’s primary physician appt 10/07/2022,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 114527-9D6DC2FA.m4a,686861127.002523
F4C2A052-6FFF-4C2E-A421-4788E5947590,Recording 144,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 121737-F4C2A052.m4a,686863057.634731
09BEC668-70FE-4237-8E74-E3A45DF86C57,Recording 143,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 165237-09BEC668.m4a,686879557.603084
0F227517-E3F4-488C-AA4F-5D0243C76516,Recording 145,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 165552-0F227517.m4a,686879752.730575
A5C895A4-5EF7-49BA-8CDE-A9C58EE1A18B,Recording 115,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 204448-A5C895A4.m4a,686893488.217186
9C527B2B-412D-40D8-A431-744E331427D6,Recording 146,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 204908-9C527B2B.m4a,686893748.34076
03810E06-04CF-4D47-A34A-22C4DDCE5020,Recording 147,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 205350-03810E06.m4a,686894030.655851
6A9BEDCA-315B-416C-A92E-B67A2555A72C,Recording 148,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 205625-6A9BEDCA.m4a,686894185.57629
4EFDF236-CF52-44CA-A915-AE3A744497C3,Recording 149,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 210148-4EFDF236.m4a,686894508.001606
3DA39DF4-206A-47F0-B936-BDF3E7781B45,Recording 150,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 210331-3DA39DF4.m4a,686894611.000034
337B6821-B896-471C-BA57-428195B35366,Recording 151,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 211025-337B6821.m4a,686895025.590363
1E60E2A6-FB46-46A7-8017-FD7E2994F6D3,Recording 152,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221007 214036-1E60E2A6.m4a,686896836.221975
0F8D3395-437D-4AE2-8979-C9285FFD8D09,Catch up with Amy,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 193325-0F8D3395.m4a,687062005.793426
0546984C-4F53-4D8E-8F39-2C364CC212F6,Recording 153,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 221753-0546984C.m4a,687071873.532745
62F916FE-2765-43B1-A177-DB7D424C30DD,Recording 154,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 222543-62F916FE.m4a,687072343.835428
19DE9958-3A2B-4927-88C9-A7EC2C7B7D99,Recording 155,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 222946-19DE9958.m4a,687072586.885817
F24FCA82-A67A-45E8-9A26-6D077BACDE40,Recording 156,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 223840-F24FCA82.m4a,687073120.860771
724E8C89-1085-4A09-9784-36AEE7700D75,Recording 157,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221009 230150-724E8C89.m4a,687074510.056814
950A5174-A545-4208-903D-BB5352DE3F5C,Recording 158,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 092501-950A5174.m4a,687111901.274797
D42FC2FF-7478-4D8A-B8D3-53FD5F4359BF,Recording 159,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 221015-D42FC2FF.m4a,687157815.21977
61B7A9B8-D08E-4B07-ACD9-CBF98CB32371,Recording 160,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 221241-61B7A9B8.m4a,687157961.571754
4E3E5AA8-430E-44A3-B3E1-C057F9AF4335,Recording 161,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 223059-4E3E5AA8.m4a,687159059.971404
A46D6EB0-7C8D-4806-A6EA-D2A589EEE37E,Recording 162,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 223708-A46D6EB0.m4a,687159428.681762
53172118-A945-4087-AEAD-DD51E271E527,Recording 163,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 223940-53172118.m4a,687159580.804312
A64194CA-CF1E-47EE-B5B7-406D950617B3,Recording 164,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 224257-A64194CA.m4a,687159777.008253
C6BB9067-0731-4841-BAD5-3D5F150E018C,Recording 165,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 230701-C6BB9067.m4a,687161221.632681
37308D7D-5EAE-4A6C-BF77-5BD345314654,Recording 166,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221010 233822-37308D7D.m4a,687163102.79263
885648D7-4AD2-4EDB-8CDB-446C85959778,15480 Hesperia Rd 95,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221011 230759-885648D7.m4a,687247679.662361
55762024-BBE0-44B9-9FE7-5540EC3A9667,15480 Hesperia Rd 96,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221011 235421-55762024.m4a,687250461.388863
6AF45401-D163-40AF-B30C-BF24090A7F02,Recording 167,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 092438-6AF45401.m4a,687284678.655395
824A49CE-B1FD-46C8-979F-FE61B2A4F586,Recording 168,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 113842-824A49CE.m4a,687292722.712576
C2DB25E4-E471-4ECD-BA36-207857635C2E,Recording 169,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 115749-C2DB25E4.m4a,687293869.611602
53D1F4F2-83A6-4D82-80BA-04C2CBB21A1E,Recording 170,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 233958-53D1F4F2.m4a,687335998.402735
86998208-FCD8-4579-9035-B977EFB88C97,Recording 171,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 234238-86998208.m4a,687336158.033436
F5003A6C-2DBC-446F-8DE6-F51C9CE1EF5E,Recording 172,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 234517-F5003A6C.m4a,687336317.830229
59D5B198-7824-4775-9F3D-80C74BA2E39A,Recording 173,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221012 234946-59D5B198.m4a,687336586.262432
EC04BDC3-7E85-40B2-9071-B2E11CDB25E6,Recording 174,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221013 051837-EC04BDC3.m4a,687356317.276534
DE44C37E-687D-4043-A40D-1EA87273683B,Recording 175,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221013 052344-DE44C37E.m4a,687356624.419108
4EE1CBA1-AB8D-4D49-8D95-90BFE1318562,Recording 176,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221013 104915-4EE1CBA1.m4a,687376155.293184
9BFCCCC3-558A-4A74-972A-B5D83F5149E7,Recording 177,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221013 201819-9BFCCCC3.m4a,687410299.244935
A18CA3AB-C226-4277-9D63-AA497C51A5BE,Recording 178,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 151738-A18CA3AB.m4a,687478658.043143
DA4D3543-CF93-4758-B5A1-4F199F0AC26C,Recording 179,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 152214-DA4D3543.m4a,687478934.488252
EF68000E-B465-4ECB-A66E-83461300ABB9,Dr Gómez report,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 153951-EF68000E.m4a,687479991.27621
28AB07D7-AA16-4F87-BC9A-8164537622CD,To Khalil ,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 175253-28AB07D7.m4a,687487973.685866
E7DD7B0A-BAC3-4716-85D4-94AD056C8469,Recording 180,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 194022-E7DD7B0A.m4a,687494422.781453
92765D96-651D-46BF-AEFF-31E68FFEDD61,To Sarah,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 202732-92765D96.m4a,687497252.299117
68DB4796-32BF-4EA0-A2A7-96187E451C61,To Sarah Layland ,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 205219-68DB4796.m4a,687498739.001763
BBB9D5E6-1581-4B75-BFA0-00F33C6BDC7F,Recording 181,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 222130-BBB9D5E6.m4a,687504090.286196
4C8E11BC-DDE3-4C38-A23C-51964CA8F7C1,Recording 182,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 222348-4C8E11BC.m4a,687504228.924242
DAD67E57-E103-4097-9757-0283F1BF7119,Recording 183,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 222447-DAD67E57.m4a,687504287.681143
E86DA311-7AD3-40FF-A203-FAEE5A48A8FB,Recording 184,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 223137-E86DA311.m4a,687504697.783117
87DD6595-2F3C-4C52-B24F-9152502A7F52,Recording 185,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 223657-87DD6595.m4a,687505017.600373
87C3FB39-4598-4F6F-BFC5-758817616867,To Danielle,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 223723-87C3FB39.m4a,687505043.86404
FCE436F8-7E2B-4D6E-A7D6-174A661F1092,Recording 187,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 230054-FCE436F8.m4a,687506454.551348
99D59406-5963-4FD9-AE02-8B5AB52BC3EB,Recording 186,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 231523-99D59406.m4a,687507323.577338
D71C3E23-96FF-45E8-AC32-106D31890893,Recording 188,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221014 232825-D71C3E23.m4a,687508105.769867
7E2DE575-64C0-4512-9746-0496D8EE4810,Recording 189,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 103944-7E2DE575.m4a,687548384.343948
0B8DDE78-7C1A-456E-B424-54331D1D5DEC,Chat with Jenica,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 161702-0B8DDE78.m4a,687568622.685051
472A36CE-7F82-4954-89D6-208DF4CFF787,Eavesdropping on dad,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 190649-472A36CE.m4a,687578809.764606
3F53A4AF-1E43-4DF5-BF7C-B1E37296B8D7,Going on about physics,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 223634-3F53A4AF.m4a,687591394.430045
9375A659-59E9-4E9E-A917-D90E156AAB48,Life is too short to not make good memories,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 225642-9375A659.m4a,687592602.245991
C0A86390-CC3E-4D9F-BCE0-C12C1CB1461C,Conscious clouds,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 232754-C0A86390.m4a,687594474.91871
6286F428-4322-4E6A-8496-852542F67923,Mirador - too many connections,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221015 234352-6286F428.m4a,687595432.951942
570E41A6-EB70-4118-A807-70133579C7DA,Nurse mike update ,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 082740-570E41A6.m4a,687626860.738458
2E02CAB3-31AF-45E8-AB61-2737FC8C72AA,Recording 197,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 084354-2E02CAB3.m4a,687627834.149284
06CF9FBF-1D06-472F-9408-6DC2E13ED6FD,Nurse mike update,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 090349-06CF9FBF.m4a,687629029.355895
E649C4D5-EED2-4D95-B470-78A6B01DF7DA,Dad with Ernie,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 094928-E649C4D5.m4a,687631768.012608
B4CCBF38-CCC8-41DA-B0BE-3E16150A380E,Dr. Lin Oct 16,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 095927-B4CCBF38.m4a,687632367.051264
9D5BCDEF-C099-463E-AA74-AB452D0559C4,15480 Hesperia Rd 97,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221016 231105-9D5BCDEF.m4a,687679865.643453
6D2D350D-5648-4E4C-8ACA-09D7CE53101A,Recording 190,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 091127-6D2D350D.m4a,687715887.904177
646CA988-2FDE-4043-A05F-BC05289BC099,Recording 191,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 091357-646CA988.m4a,687716037.086308
894A4F8A-CC6F-4283-87FE-7D45DA4FE94B,Recording 192,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 100046-894A4F8A.m4a,687718846.79188
DE9CB5B9-1918-4640-AA9A-7808E2D62EA6,Recording 193,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 110040-DE9CB5B9.m4a,687722440.48416
6B710AC8-03CC-412F-BAB5-D35150EF3497,Recording 194,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 140436-6B710AC8.m4a,687733476.236132
12284085-199C-45C9-AB4D-75E09AB7F9BB,Recording 195,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 150453-12284085.m4a,687737093.280201
78A5031D-6147-42DA-9CB4-16BB6BE606BC,Recording 196,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221017 151916-78A5031D.m4a,687737956.081312
142B66BC-3781-442F-A93C-BB62D2B50FCE,"Dr. Lin, Oct 18",/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 090716-142B66BC.m4a,687802036.890962
76B11932-FEDE-46EE-B75A-70A0DD965108,"Iasha dietitian consult, Oct 18",/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 092615-76B11932.m4a,687803175.260945
7A8C02EC-FE0C-4FC7-89CA-86B9E7DE4430,Recording 198,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 095238-7A8C02EC.m4a,687804758.980957
E44C99E6-AC90-4ED4-908D-3CB79D92F8A7,Recording 199,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 133430-E44C99E6.m4a,687818070.460606
06E8AFFB-87E9-42CF-867D-09E87B12CB64,Recording 200,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 223511-06E8AFFB.m4a,687850511.62867
AE5C5FB0-3260-41C6-A1F5-8133C6427ED8,Recording 201,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 225354-AE5C5FB0.m4a,687851634.057173
4EED821E-F23F-4757-B78A-85B66B3A8840,Recording 202,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 231508-4EED821E.m4a,687852908.105111
D59F97C0-F1B9-46A5-B55D-1F97F07A5F65,Recording 203,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 231810-D59F97C0.m4a,687853090.883385
FBAAB265-70A8-4435-933E-C6F15C506A99,Recording 204,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221018 232225-FBAAB265.m4a,687853345.432784
411345F1-E187-479B-BC8D-67269C5CE789,Recording 205,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221019 224828-411345F1.m4a,687937708.329106
FAC85691-85C3-412F-8AF3-F749336D575E,Recording 206,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 120846-FAC85691.m4a,687985726.13699
1691C31F-B79D-4550-8BF9-EDDE08FE1855,Recording 207,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 121022-1691C31F.m4a,687985822.559959
507681C1-7AD7-4833-80C9-003CF7B9FD3A,Recording 208,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 121416-507681C1.m4a,687986056.298486
36959C83-9AAB-4050-BE2A-860B1AB36CE8,Recording 209,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 122946-36959C83.m4a,687986986.375663
36A2E321-4B05-4086-BF94-2799D07CA424,Recording 210,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 125436-36A2E321.m4a,687988476.709455
B8D79564-05D6-4DF3-A379-B99AD8D1A474,Recording 211,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 132537-B8D79564.m4a,687990337.80266
45572C18-532F-4E6F-AAC3-6CD71272C881,Recording 212,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 135006-45572C18.m4a,687991806.479319
199112FE-CC2C-49C7-9EB7-3BC95096436E,Recording 213,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 135634-199112FE.m4a,687992194.116891
73708775-30F6-415F-AE79-23D1FACCDAA6,Recording 214,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 141339-73708775.m4a,687993219.658838
1BCF7C72-C049-4587-B6AB-5ED692F270F6,Recording 215,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221020 150358-1BCF7C72.m4a,687996238.41499
6D9AD392-6B94-4B11-8791-58DBC548B670,Dr. Yin report 10/21/2022,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221021 155955-6D9AD392.m4a,688085995.076925
2C4B9424-AF77-4C92-9642-318C29C3B54E,Recording 217,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 011215-2C4B9424.m4a,688119135.5648
1CFD38E7-C236-4004-A3F7-CDD905154696,Recording 218,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 011417-1CFD38E7.m4a,688119257.489123
9FC337FD-103C-4FCF-963B-A4D7F7126525,Recording 219,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 014129-9FC337FD.m4a,688120889.296573
A4019EE0-7E3C-4936-8634-A290674B130D,Recording 216,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163202-A4019EE0.m4a,688174322.063945
E7ED1E5D-D29A-4B10-A621-61F690282BA3,Recording 220,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163222-E7ED1E5D.m4a,688174342.021144
BCF13050-BBA7-49CE-9023-0CE35F609E43,Recording 221,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163255-BCF13050.m4a,688174375.976937
2664CAD7-FF7A-4B6E-86D9-D67EF8D1E91E,Recording 222,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163616-2664CAD7.m4a,688174576.663612
F520AEAE-BCB1-4A5D-A5DA-DC5B5CB002DA,Recording 223,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163626-F520AEAE.m4a,688174586.491576
19509F9E-186C-477D-8F0A-E3A717614AA4,Oct 22 Yecica ,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221022 163702-19509F9E.m4a,688174622.550139
CA10CC2E-5AF8-4DB5-AD8A-F64BDB34810D,Recording 224,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 155141-CA10CC2E.m4a,688258301.375021
A119D42F-BFCB-40C9-A23B-7FC6562D386B,Recording 225,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 215928-A119D42F.m4a,688280368.430501
C98088FA-FEA6-4957-98B0-F4D1FCE08331,Recording 226,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 215944-C98088FA.m4a,688280384.619082
7E6FCCFF-6603-4D8D-AADC-1822D22FC114,Recording 227,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 220445-7E6FCCFF.m4a,688280685.108889
58948400-B3D8-4C13-AE26-C0A3EA9FEA9A,Recording 228,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 221205-58948400.m4a,688281125.125373
CBDFC180-B64E-4662-9866-63EC03186872,Recording 229,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 222544-CBDFC180.m4a,688281944.576972
097A8AFD-63ED-46AA-BE78-D8D8819D43F8,Recording 230,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 223319-097A8AFD.m4a,688282399.146638
9806F120-6733-4930-80E5-EFB0462B8FA2,Recording 231,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 224538-9806F120.m4a,688283138.58424
BE64216F-B626-4375-BCF3-E35C372CCC76,Recording 232,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 224627-BE64216F.m4a,688283187.450515
F32843D0-FE43-4C4B-AC20-B9F40E005ECD,Recording 233,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 224748-F32843D0.m4a,688283268.727474
4DDB9F98-64F7-4641-AD9D-37C5011F7982,Recording 234,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 225229-4DDB9F98.m4a,688283549.486147
AA0573FC-42EE-4DD4-915F-574D1B473F93,Recording 235,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221023 225607-AA0573FC.m4a,688283767.875521
F6352B97-6A22-4308-935E-67A20C0AD762,Recording 236,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221024 122118-F6352B97.m4a,688332078.239583
C9B5304F-D668-4E3C-96DE-D9B0ABBA902E,Recording 237,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221024 125050-C9B5304F.m4a,688333850.208069
792147A2-1163-4817-9C1C-BDE32E4878D6,Recording 238,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221024 125912-792147A2.m4a,688334352.995601
1D103DF6-62E8-450A-A9A2-02638021B598,Recording 239,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221024 162319-1D103DF6.m4a,688346599.95034
0D4DBEB3-4E58-47DD-BCC8-82D4B6D50742,Recording 240,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221024 173412-0D4DBEB3.m4a,688350852.256514
F1B0ADF9-FD38-427D-8A21-BFD74CAAAC22,Recording 241,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 083701-F1B0ADF9.m4a,688405021.670754
5CB47C85-B6C9-4625-9C7E-F6668690D553,Recording 242,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 091644-5CB47C85.m4a,688407404.303633
D55CAB3A-77D9-4F06-9CE6-1C79A8274D6D,Recording 243,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 094054-D55CAB3A.m4a,688408854.82944
84553E9D-8583-44A8-A405-D3F9C5779F81,Recording 244,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 105331-84553E9D.m4a,688413211.108578
A0A66515-A5E7-4D57-99DE-7C14BB88F84D,Recording 245,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 113533-A0A66515.m4a,688415733.143925
B32963C3-8DC9-446F-ABA9-52D8F0E373A6,Recording 246,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 124759-B32963C3.m4a,688420079.788737
0AC715D8-33EE-4534-B453-D27AA204B62E,Recording 247,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 134319-0AC715D8.m4a,688423399.792359
923FFE92-41A9-4F7A-A6D6-E045002F2325,Recording 248,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 153803-923FFE92.m4a,688430283.17511
DB99BE42-471C-4F06-9B1D-272C238A7A5A,Recording 249,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 162951-DB99BE42.m4a,688433391.800572
2948872F-AB0F-4D08-BD47-AC1B88F1F2CB,Recording 250,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 170129-2948872F.m4a,688435289.238037
0E1DFE1C-715F-4296-9773-7F9F9EA26A1B,Recording 251,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 224341-0E1DFE1C.m4a,688455821.913227
F4E5E21A-154F-4721-9F28-267042468579,Recording 252,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 224628-F4E5E21A.m4a,688455988.312738
404F42FF-53B5-438A-8F1B-5080188CF78E,Recording 253,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 225409-404F42FF.m4a,688456449.130512
CA618055-2B7B-43FD-A0E2-FF8AD5043CE9,Recording 254,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 225800-CA618055.m4a,688456680.403911
31EF0B66-0861-4C5E-A8DB-BFA556F0E7D1,Recording 255,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 231112-31EF0B66.m4a,688457472.654409
02A86D92-4D51-49DA-86C5-3F5427F889A9,Recording 256,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221025 231356-02A86D92.m4a,688457636.691191
C59968D1-3C4C-4DC6-AB7C-D476A08C87C9,Recording 257,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221026 083116-C59968D1.m4a,688491076.024664
7F19EC09-1ED2-4489-966B-4CBB15181B6A,Recording 258,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221026 162303-7F19EC09.m4a,688519383.544852
F4104CAB-23B8-44DA-B178-FE8364BD16BD,Recording 259,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221027 221223-F4104CAB.m4a,688626743.614049
752DCABF-F7AE-4DFD-9A3C-7A5F0B70E3A2,Recording 260,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221027 221657-752DCABF.m4a,688627017.360944
A4F0D0B6-0956-4BD9-AC8C-37676F9B1087,Recording 261,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221027 222225-A4F0D0B6.m4a,688627345.472574
A1967C7B-ACEF-4B4E-B4C1-E4B22809B1D5,15480 Hesperia Rd 98,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 131902-A1967C7B.m4a,688681142.536959
33CB233E-BC77-46D1-822C-57E94C683B51,Dr. Delatore Oct 28,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 170728-33CB233E.m4a,688694848.354037
1C52E18E-0AE9-4F68-B5F8-BD74CEA91078,Recording 262,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 221138-1C52E18E.m4a,688713098.821268
C0F32B99-D2E0-47CD-A118-EF36199ABC45,Recording 263,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 221219-C0F32B99.m4a,688713139.44799
5C20C4BA-D6B8-417F-8CAD-DEAB19B39E98,Recording 264,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 221836-5C20C4BA.m4a,688713516.79948
16811EB2-A02D-40C6-ADC3-8906C2B91804,Recording 265,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 222302-16811EB2.m4a,688713782.370088
2FD47527-1779-484A-95D5-6C1171E5B8C0,Recording 266,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 222947-2FD47527.m4a,688714187.617684
B51610FE-7431-4DEB-9EA9-B74CAD6B2C03,Recording 267,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 223506-B51610FE.m4a,688714506.066028
8DCF23C2-5ED4-4292-9503-849D0645F19A,Recording 268,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 223750-8DCF23C2.m4a,688714670.330474
D27062BB-C617-4489-80BB-E4D7C1491A39,Recording 269,/Users/helior/Library/Application Support/com.apple.voicememos/Recordings/20221028 224219-D27062BB.m4a,688714939.561957
